Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakValue,3.7709284943195738,0.002639405437482381,True,16.054141764858286,0.006691184765895892,True
TroughValue,0.24532672649847403,0.941852066294226,False,1.0922417076791362,0.9547880956516356,False
