Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakValue,3.5272318406882652,0.004278398369498843,True,17.206131346097663,0.004125007817292078,True
TroughValue,1.7996680145092427,0.11362553063908301,False,8.864556208657177,0.11459004603486216,False
