,PeakValue,PeakValue,TroughValue,TroughValue
,mean,std,mean,std
AgeGroup,,,,
18-29,1.4585341132584753,0.1465651657908467,-0.18444160788949235,0.059530505338213635
30-39,1.4270599493529017,0.15706851196272567,-0.19496747414960885,0.0496990637323454
40-49,1.4407448766047943,0.16349753894341928,-0.19697850552336627,0.06029045407236337
50-59,1.4353862676911362,0.19511126980165838,-0.195119633317607,0.06372889515992221
60-69,1.4368620573300672,0.17361239842285972,-0.1982930433118054,0.07183700751957382
70+,1.3013096681986531,0.20810718894014338,-0.18324430110279402,0.05885745733307456
