Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakValue,3.2266508517229227,0.00773052214465194,True,16.184283318444386,0.006337165428857438,True
TroughValue,0.853175918474036,0.5133659457236219,False,6.242271450419023,0.28335356995521643,False
