Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakValue,2.7740412014267,0.01861862345590757,True,12.341668951255087,0.03039448791233213,True
TroughValue,5.51970392883849,7.892226267510144e-05,True,22.657199857458295,0.0003924918209443604,True
