Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakValue,2.1744859667951553,0.05770777223484805,False,8.289484808097313,0.1409867029179937,False
TroughValue,8.590092381555047,1.692113484724348e-07,True,36.15738838483776,8.833842294409833e-07,True
