Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakValue,1.426396278597322,0.2153927263547005,False,5.8310052426929815,0.3230117399322966,False
TroughValue,0.7854275032390384,0.5610567596194346,False,3.906175982801983,0.563001976998719,False
