,PeakValue,PeakValue,TroughValue,TroughValue
,mean,std,mean,std
AgeGroup,,,,
18-29,0.12451082643400098,0.08362570104429085,-0.21485381685653523,0.08432687469868488
30-39,0.13739042181715796,0.10615040258617975,-0.26014810731355237,0.09470697163688375
40-49,0.08445534033097243,0.0704359722871303,-0.270763361233581,0.20599808303130193
50-59,0.105938577961523,0.0734161837556048,-0.23616985590371584,0.11200115960326075
60-69,0.10523993520320615,0.07282180287059889,-0.25866763771932594,0.13031267835945815
70+,0.10691497823484755,0.07994335510215136,-0.21767113996550136,0.13583272943474337
