Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakValue,4.339332668350429,0.000848432431630264,True,17.900708676650083,0.003073453174302457,True
TroughValue,0.48299274324196967,0.7888073305503553,False,2.833024660654928,0.7257096513692728,False
