Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakValue,0.239400969322783,0.9447325591289081,False,2.5689550137883543,0.7660763801130891,False
TroughValue,3.413903310778871,0.005350726326867941,True,18.071313871121333,0.0028583436727008804,True
