Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakPower,3.36155168351542,0.005931706877952768,True,15.058342628155174,0.010115936202457558,True
TroughPower,1.8125227000779696,0.11107219489377362,False,10.31558940972593,0.0667713414105475,False
