,PeakValue,PeakValue,TroughValue,TroughValue
,mean,std,mean,std
AgeGroup,,,,
18-29,-6.653246521900792,5.581607728105261,-35.16346545761061,12.055714917840824
30-39,-6.281659547595448,7.454709095939949,-34.10723988230346,16.90939194163449
40-49,-7.037939092578153,6.269364992914593,-32.45809759464155,13.20082151326359
50-59,-7.618563939817016,6.784815470617288,-32.62052849132646,13.523958681950385
60-69,-8.532169061377138,6.187007892290049,-33.01219031111326,13.044570986147058
70+,-8.357163250443364,6.573169571675199,-24.796316632276348,12.297629460967634
