,PeakValue,PeakValue,TroughValue,TroughValue
,mean,std,mean,std
AgeGroup,,,,
18-29,0.24850606303465214,0.12284466214387123,-0.34466671628318013,0.16091348544648088
30-39,0.299135885450447,0.14530879264247604,-0.3319477723486072,0.17230912130283826
40-49,0.25414608109606057,0.13287591459202402,-0.28235121016329956,0.13565574481877418
50-59,0.2815083896053766,0.1636249365196979,-0.2803863040352552,0.14373014469512888
60-69,0.232295739612187,0.09218416227482591,-0.24807072836852073,0.12127397424436923
70+,0.2196652444952987,0.1322056534403557,-0.22657495306814285,0.13175025842321164
