Metric,ANOVA_F,ANOVA_p,ANOVA_significant_p<0.05,Kruskal_H,Kruskal_p,Kruskal_significant_p<0.05
PeakValue,1.7527033356012387,0.12341983884777573,False,9.194115796892902,0.10156755840545528,False
TroughValue,2.9415396132424116,0.013474999364486413,True,11.424871641576829,0.04357726411153732,True
