,PeakValue,PeakValue,TroughValue,TroughValue
,mean,std,mean,std
AgeGroup,,,,
18-29,30.410779297165924,5.0405913960490425,-14.345703245773361,5.255816763636691
30-39,33.10326291576068,4.758018921321994,-11.411609726780561,6.4156012084417515
40-49,31.74925562082456,7.867748846678337,-12.21553509682843,8.214685759926217
50-59,33.01869147931108,4.3764710329918,-12.481808904693361,5.5190546609404505
60-69,31.52084609932174,5.673337239123848,-14.649795490631728,6.635344813045115
70+,33.926780369106204,6.672381749352759,-10.743937874766093,8.568279068111732
